VIDEO_ID,VIDEO_NAME,SENTENCE_ID,SENTENCE_NAME,START,END,SENTENCE
aJpNFZd3uPw,aJpNFZd3uPw-5-rgb_front,aJpNFZd3uPw_17,aJpNFZd3uPw_17-5-rgb_front,64.49,66.15,Are you allowed up here?
aJpNFZd3uPw,aJpNFZd3uPw-5-rgb_front,aJpNFZd3uPw_18,aJpNFZd3uPw_18-5-rgb_front,66.15,67.7,"No, you're not."
aJpNFZd3uPw,aJpNFZd3uPw-5-rgb_front,aJpNFZd3uPw_19,aJpNFZd3uPw_19-5-rgb_front,67.7,73.91,"We know better than to get up on the couch, don't we?"
aKF1llwN-O8,aKF1llwN-O8-8-rgb_front,aKF1llwN-O8_0,aKF1llwN-O8_0-8-rgb_front,0.55,3.17,I am going to talk a little now about trail maintenance.
aKF1llwN-O8,aKF1llwN-O8-8-rgb_front,aKF1llwN-O8_1,aKF1llwN-O8_1-8-rgb_front,3.31,5.67,This is a way that you can give back to the trail.
aKF1llwN-O8,aKF1llwN-O8-8-rgb_front,aKF1llwN-O8_2,aKF1llwN-O8_2-8-rgb_front,6.48,10.04,It is not just people walking on the trail that makes that trail.
aKsbJ8peDKQ,aKsbJ8peDKQ-8-rgb_front,aKsbJ8peDKQ_2,aKsbJ8peDKQ_2-8-rgb_front,16.23,19.51,Ok one way of doing this is the lasso trap.
aLhtVMR3SNw,aLhtVMR3SNw-5-rgb_front,aLhtVMR3SNw_6,aLhtVMR3SNw_6-5-rgb_front,59.56,61,You want to be careful not to carry.
aNME-T1NzK8,aNME-T1NzK8-8-rgb_front,aNME-T1NzK8_3,aNME-T1NzK8_3-8-rgb_front,20.92,25.88,"It's going to be perpendicular, or at a right angle to the line of the flight."
aNME-T1NzK8,aNME-T1NzK8-8-rgb_front,aNME-T1NzK8_5,aNME-T1NzK8_5-8-rgb_front,34.98,38.09,So I just take it back and I hit that ball.
aNME-T1NzK8,aNME-T1NzK8-8-rgb_front,aNME-T1NzK8_7,aNME-T1NzK8_7-8-rgb_front,54.48,55.16,Just like that.
aNME-T1NzK8,aNME-T1NzK8-8-rgb_front,aNME-T1NzK8_8,aNME-T1NzK8_8-8-rgb_front,55.16,57.65,So that ball stays really straight when I hit it.
aNME-T1NzK8,aNME-T1NzK8-8-rgb_front,aNME-T1NzK8_9,aNME-T1NzK8_9-8-rgb_front,57.97,60.54,So a closed stance is very useful.
aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,aOZYGJYBzAo_10,aOZYGJYBzAo_10-8-rgb_front,50.09,51.17,No you can't see that chocolate.
aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,aOZYGJYBzAo_12,aOZYGJYBzAo_12-8-rgb_front,56.34,60.27,You know what before you get started make sure that your molds are washed.
aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,aOZYGJYBzAo_13,aOZYGJYBzAo_13-8-rgb_front,60.27,62.85,"After you wash them, you are going to want to dry them."
aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,aOZYGJYBzAo_8,aOZYGJYBzAo_8-8-rgb_front,46.45,48.1,Example number one right there.
aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,aOZYGJYBzAo_9,aOZYGJYBzAo_9-8-rgb_front,48.4,49.41,Can you see that chocolate?
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_0,aP4KTUYgjyE_0-8-rgb_front,0.25,2.43,"Core exercises, very popular."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_1,aP4KTUYgjyE_1-8-rgb_front,2.43,5.42,"This is a core exercise, you can do any place you've got a floor."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_10,aP4KTUYgjyE_10-8-rgb_front,36.55,38.21,"So, she's going to go onto her side."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_13,aP4KTUYgjyE_13-8-rgb_front,53.54,54.67,Slowly and gently.
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_14,aP4KTUYgjyE_14-8-rgb_front,56.2,59.2,"If you want a real challenge, don't let your body touch the ground."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_15,aP4KTUYgjyE_15-8-rgb_front,59.43,63.67,"Keep your butt off the ground at all times, and try doing this thirty times."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_16,aP4KTUYgjyE_16-8-rgb_front,64.11,66.01,"And switch to the other side, and do thirty times."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_17,aP4KTUYgjyE_17-8-rgb_front,67.27,72.68,"This is a side plank, it's great for your side and your overall core stability."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_5,aP4KTUYgjyE_5-8-rgb_front,19.77,22.64,"She's going to make sure to keep breathing, not hold her breath."
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_8,aP4KTUYgjyE_8-8-rgb_front,30.76,31.85,This is called the plank.
aP4KTUYgjyE,aP4KTUYgjyE-8-rgb_front,aP4KTUYgjyE_9,aP4KTUYgjyE_9-8-rgb_front,32.55,36.52,"Now, to make it even more fun, we're going to take her into a side plank."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_0,aPWX82zLo50_0-5-rgb_front,0.55,1.32,"Oh, hey!"
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_1,aPWX82zLo50_1-5-rgb_front,1.42,2.28,Just in time.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_12,aPWX82zLo50_12-5-rgb_front,31.15,33.66,"But listen, whatever type of oil, you like to use."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_14,aPWX82zLo50_14-5-rgb_front,36.29,37.42,Don't make it too hot.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_15,aPWX82zLo50_15-5-rgb_front,37.51,39.97,"Because we are applying it, directly to the scalp."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_16,aPWX82zLo50_16-5-rgb_front,40.54,42.99,"Remember, as you apply oil."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_17,aPWX82zLo50_17-5-rgb_front,42.99,44.47,It will get on the hair.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_18,aPWX82zLo50_18-5-rgb_front,44.81,47.06,So cover your head with a plastic cap.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_19,aPWX82zLo50_19-5-rgb_front,47.6,50.74,"And remember, keep it on for fifteen to twenty minutes."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_2,aPWX82zLo50_2-5-rgb_front,2.58,4.03,"I was getting some stuff, out of the way."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_20,aPWX82zLo50_20-5-rgb_front,51.18,54.1,"If you choose, go ahead and heat a towel."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_21,aPWX82zLo50_21-5-rgb_front,54.47,56.12,"Place that on your head, as well."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_23,aPWX82zLo50_23-5-rgb_front,63.64,68.07,"Last but not least, remember rinse very well."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_24,aPWX82zLo50_24-5-rgb_front,68.34,70.84,Shampoo first but rinse very well.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_27,aPWX82zLo50_27-5-rgb_front,76.93,78.58,My name is Sylvia Russell.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_28,aPWX82zLo50_28-5-rgb_front,78.7,81.8,"And this is how, you can do a hot oil treatment."
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_3,aPWX82zLo50_3-5-rgb_front,4.03,5.57,So that I can share with you.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_4,aPWX82zLo50_4-5-rgb_front,5.84,7.38,How to give a hot oil treatment.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_6,aPWX82zLo50_6-5-rgb_front,13.23,15.69,It's excellent for moisture and shine.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_7,aPWX82zLo50_7-5-rgb_front,15.97,18.4,"Now, what kind of oil are you going to use?"
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_8,aPWX82zLo50_8-5-rgb_front,18.54,20.06,There's several kinds out there.
aPWX82zLo50,aPWX82zLo50-5-rgb_front,aPWX82zLo50_9,aPWX82zLo50_9-5-rgb_front,20.4,22.12,Find something that works best for you.
aPlDljTG2Bo,aPlDljTG2Bo-1-rgb_front,aPlDljTG2Bo_14,aPlDljTG2Bo_14-1-rgb_front,65.02,68.43,"They don't care, I mean, ""no"" does not mean anything to these birds."
aPlDljTG2Bo,aPlDljTG2Bo-1-rgb_front,aPlDljTG2Bo_3,aPlDljTG2Bo_3-1-rgb_front,10.21,11.97,There's a point where it doesn't become normal.
aPlDljTG2Bo,aPlDljTG2Bo-1-rgb_front,aPlDljTG2Bo_5,aPlDljTG2Bo_5-1-rgb_front,24.79,25.97,This is fairly normal.
aPlDljTG2Bo,aPlDljTG2Bo-1-rgb_front,aPlDljTG2Bo_6,aPlDljTG2Bo_6-1-rgb_front,25.97,29,"If you're not comfortable with this, you probably shouldn't have a bird."
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_12,aSafa3cyBuw_12-5-rgb_front,106.69,109.54,And then I am going to cut the grass.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_14,aSafa3cyBuw_14-5-rgb_front,117,123.18,And this will give the effect of that green turning into grass.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_15,aSafa3cyBuw_15-5-rgb_front,125.08,131.55,And do this all the way across the napkin as much space as you want.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_17,aSafa3cyBuw_17-5-rgb_front,136.27,137.51,You have your napkin cut you.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_19,aSafa3cyBuw_19-5-rgb_front,144.01,146.73,And we're going to glue that down with the decoupage glue.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_2,aSafa3cyBuw_2-5-rgb_front,14.16,16.71,You'll need for this pretty napkin.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_23,aSafa3cyBuw_23-5-rgb_front,171.14,173.68,You can use your hands for that.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_24,aSafa3cyBuw_24-5-rgb_front,174.07,179.79,You can also use a paint brush for putting down that first thin layer of glue.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_26,aSafa3cyBuw_26-5-rgb_front,194.18,198.27,The paint brush is a little bit too rough for that.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_29,aSafa3cyBuw_29-5-rgb_front,216.53,218.25,That's normal with the napkin.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_30,aSafa3cyBuw_30-5-rgb_front,219.17,226.15,And it adds a little bit of texture and character to the design.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_31,aSafa3cyBuw_31-5-rgb_front,226.7,228.59,So just pat that down gently.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_32,aSafa3cyBuw_32-5-rgb_front,229.84,235.28,And then we'll glaze it over with some more of the decoupage glue.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_33,aSafa3cyBuw_33-5-rgb_front,242.89,243.23,Okay.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_36,aSafa3cyBuw_36-5-rgb_front,262.51,267.01,You don't want to push it this way or you may tear your napkin.
aSafa3cyBuw,aSafa3cyBuw-5-rgb_front,aSafa3cyBuw_5,aSafa3cyBuw_5-5-rgb_front,32.17,34.52,And you'll need some scissors for cutting.
aSbwWmqTOzc,aSbwWmqTOzc-8-rgb_front,aSbwWmqTOzc_2,aSbwWmqTOzc_2-8-rgb_front,7.46,7.62,(Yeah).
aSbwWmqTOzc,aSbwWmqTOzc-8-rgb_front,aSbwWmqTOzc_20,aSbwWmqTOzc_20-8-rgb_front,70.06,72.22,I hope you like it and have fun with it.
aSbwWmqTOzc,aSbwWmqTOzc-8-rgb_front,aSbwWmqTOzc_21,aSbwWmqTOzc_21-8-rgb_front,73.22,76.98,"Until next time, keep the magic in your life."
aSbwWmqTOzc,aSbwWmqTOzc-8-rgb_front,aSbwWmqTOzc_3,aSbwWmqTOzc_3-8-rgb_front,7.62,8.86,"Looks pretty nice, doesn't it?"
aSfclJczBL4,aSfclJczBL4-8-rgb_front,aSfclJczBL4_1,aSfclJczBL4_1-8-rgb_front,8.94,13.77,"The four actions are tilt, twist, pivot, and pressure."
aSfclJczBL4,aSfclJczBL4-8-rgb_front,aSfclJczBL4_10,aSfclJczBL4_10-8-rgb_front,67.83,70.75,"Tilt, twist, pivot and pressure."
aSfclJczBL4,aSfclJczBL4-8-rgb_front,aSfclJczBL4_3,aSfclJczBL4_3-8-rgb_front,23.52,27.2,Twist is when you actually can twist the board.
aSfclJczBL4,aSfclJczBL4-8-rgb_front,aSfclJczBL4_4,aSfclJczBL4_4-8-rgb_front,27.74,32.44,"It might be tough to see on this because it's very, very stiff."
aSjHu-I75bE,aSjHu-I75bE-5-rgb_front,aSjHu-I75bE_6,aSjHu-I75bE_6-5-rgb_front,39.48,42.22,If it's fun for you it will be fun for your child.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_10,aUBQCNegrYc_10-1-rgb_front,47.67,51.96,"Then also, we're going to take a block and place it under her feet."
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_11,aUBQCNegrYc_11-1-rgb_front,52.6,53.08,There.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_13,aUBQCNegrYc_13-1-rgb_front,60.22,60.34,Good.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_14,aUBQCNegrYc_14-1-rgb_front,60.34,64.22,I'm going to release the block and slowly come back down.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_15,aUBQCNegrYc_15-1-rgb_front,64.7,65.23,Good.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_17,aUBQCNegrYc_17-1-rgb_front,73.17,76.7,Because the key to arm balance poses is to lose your fear.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_5,aUBQCNegrYc_5-1-rgb_front,29.78,29.96,Good.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_7,aUBQCNegrYc_7-1-rgb_front,35.83,36.13,Good.
aUBQCNegrYc,aUBQCNegrYc-1-rgb_front,aUBQCNegrYc_9,aUBQCNegrYc_9-1-rgb_front,47.05,47.44,Good.
aVY3jET8UVY,aVY3jET8UVY-5-rgb_front,aVY3jET8UVY_0,aVY3jET8UVY_0-5-rgb_front,0.56,4.44,So now the fun really starts to begin with the accessories.
aVY3jET8UVY,aVY3jET8UVY-5-rgb_front,aVY3jET8UVY_1,aVY3jET8UVY_1-5-rgb_front,4.97,7.92,And that's where you can add your prints in.
aVY3jET8UVY,aVY3jET8UVY-5-rgb_front,aVY3jET8UVY_18,aVY3jET8UVY_18-5-rgb_front,83.8,85.36,Because you will have something to talk about.
aVY3jET8UVY,aVY3jET8UVY-5-rgb_front,aVY3jET8UVY_6,aVY3jET8UVY_6-5-rgb_front,22.34,23.18,It's classic.
aWHvLSxSrck,aWHvLSxSrck-8-rgb_front,aWHvLSxSrck_2,aWHvLSxSrck_2-8-rgb_front,22.19,25.56,"Again the neck is very, very important that we get; o.k."
aWQtkHYFJWo,aWQtkHYFJWo-5-rgb_front,aWQtkHYFJWo_0,aWQtkHYFJWo_0-5-rgb_front,0.63,1.94,Where does ink come from?
aa3nSACjDQM,aa3nSACjDQM-5-rgb_front,aa3nSACjDQM_27,aa3nSACjDQM_27-5-rgb_front,184.15,185.11,That's the nurse shark.
abCTdCOQjEQ,abCTdCOQjEQ-5-rgb_front,abCTdCOQjEQ_6,abCTdCOQjEQ_6-5-rgb_front,59.16,65.57,Make sure the knife cuts through all of the fat.
achHLgzoXMk,achHLgzoXMk-8-rgb_front,achHLgzoXMk_1,achHLgzoXMk_1-8-rgb_front,9.3,17.4,"So if you wanted to make an eight inch doll, which is about what this is."
achHLgzoXMk,achHLgzoXMk-8-rgb_front,achHLgzoXMk_13,achHLgzoXMk_13-8-rgb_front,125.66,132.61,So this is my original sculpture that I used to get the eight inch doll.
achHLgzoXMk,achHLgzoXMk-8-rgb_front,achHLgzoXMk_4,achHLgzoXMk_4-8-rgb_front,46,49.21,So I always start two sizes up from the size that I want.
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_10,ad4_GWc5XRo_10-8-rgb_front,18.18,18.64,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_11,ad4_GWc5XRo_11-8-rgb_front,18.64,19.09,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_12,ad4_GWc5XRo_12-8-rgb_front,19.09,20.15,Four times each.
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_13,ad4_GWc5XRo_13-8-rgb_front,20.32,23.25,"Basic, two, three, four."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_14,ad4_GWc5XRo_14-8-rgb_front,23.32,23.81,Cross.
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_16,ad4_GWc5XRo_16-8-rgb_front,27.71,31.82,"And one, two, three, four."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_3,ad4_GWc5XRo_3-8-rgb_front,9.95,11.06,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_32,ad4_GWc5XRo_32-8-rgb_front,44.8,45.59,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_33,ad4_GWc5XRo_33-8-rgb_front,45.67,48.5,"Cross, two, three, four."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_34,ad4_GWc5XRo_34-8-rgb_front,49.04,49.83,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_35,ad4_GWc5XRo_35-8-rgb_front,49.83,50.64,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_36,ad4_GWc5XRo_36-8-rgb_front,50.64,51.46,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_37,ad4_GWc5XRo_37-8-rgb_front,51.6,52.74,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_4,ad4_GWc5XRo_4-8-rgb_front,11.06,12.11,And cross.
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_5,ad4_GWc5XRo_5-8-rgb_front,12.11,13.04,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_6,ad4_GWc5XRo_6-8-rgb_front,13.04,14.07,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_7,ad4_GWc5XRo_7-8-rgb_front,14.12,15.3,"One, two, three."
ad4_GWc5XRo,ad4_GWc5XRo-8-rgb_front,ad4_GWc5XRo_9,ad4_GWc5XRo_9-8-rgb_front,16.1,18.18,"One, two, three."
adMkalTFbgc,adMkalTFbgc-8-rgb_front,adMkalTFbgc_4,adMkalTFbgc_4-8-rgb_front,28.34,31.35,He has to make sure that he knows where the ball is right now.
aewpNjI88kw,aewpNjI88kw-5-rgb_front,aewpNjI88kw_2,aewpNjI88kw_2-5-rgb_front,13.68,15.85,It is about the consistency of hard cheese.
aewpNjI88kw,aewpNjI88kw-5-rgb_front,aewpNjI88kw_4,aewpNjI88kw_4-5-rgb_front,20.62,25.6,I have not cut it off yet and it is just a little bit too big.
aewpNjI88kw,aewpNjI88kw-5-rgb_front,aewpNjI88kw_5,aewpNjI88kw_5-5-rgb_front,26.35,29.66,So what I'm going to do is show you how you can fix that problem.
aewpNjI88kw,aewpNjI88kw-5-rgb_front,aewpNjI88kw_8,aewpNjI88kw_8-5-rgb_front,55.7,57.59,And try again.
aewpNjI88kw,aewpNjI88kw-5-rgb_front,aewpNjI88kw_9,aewpNjI88kw_9-5-rgb_front,57.62,59.98,Now it is on center.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_0,ah-PM4tolJ4_0-5-rgb_front,0.41,0.76,Hi.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_10,ah-PM4tolJ4_10-5-rgb_front,45.68,48.14,I'm going to attach that to my piece.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_11,ah-PM4tolJ4_11-5-rgb_front,48.72,49.83,Smooth it out.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_12,ah-PM4tolJ4_12-5-rgb_front,50.69,51.59,Then I'm going to do the same.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_13,ah-PM4tolJ4_13-5-rgb_front,51.59,52.78,I'm going to tear some more.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_14,ah-PM4tolJ4_14-5-rgb_front,54.09,58.25,This one's a bit longer and we'll just attach that down.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_15,ah-PM4tolJ4_15-5-rgb_front,59.39,60.41,And smooth it out.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_16,ah-PM4tolJ4_16-5-rgb_front,60.41,63.25,Now this time since I've been going this way?
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_17,ah-PM4tolJ4_17-5-rgb_front,63.25,65.35,I'm going to do some and go the opposite way.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_18,ah-PM4tolJ4_18-5-rgb_front,66.43,69.22,Just to make it look a little bit more like a zebra.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_19,ah-PM4tolJ4_19-5-rgb_front,71.27,72.67,That piece didn't really work out for me.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_2,ah-PM4tolJ4_2-5-rgb_front,8.49,13.51,Another great thing masking tape is for is for creating zebra stripes.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_20,ah-PM4tolJ4_20-5-rgb_front,73.81,74.69,So I'll try it again.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_22,ah-PM4tolJ4_22-5-rgb_front,86.82,88.81,You don't have to have black and white zebra.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_24,ah-PM4tolJ4_24-5-rgb_front,93.81,96.5,You can have any zebra you can possibly imagine.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_26,ah-PM4tolJ4_26-5-rgb_front,105.34,106.26,So I've got a couple here.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_27,ah-PM4tolJ4_27-5-rgb_front,106.26,107.64,Generally I would do a bit more.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_28,ah-PM4tolJ4_28-5-rgb_front,111.94,115.75,"Now, I'm actually going to use the same color."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_3,ah-PM4tolJ4_3-5-rgb_front,13.92,16.21,"Which is very, very popular right now."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_31,ah-PM4tolJ4_31-5-rgb_front,126.02,132.82,Make sure all my paint is smooth and simply paint directly on top of my tape.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_34,ah-PM4tolJ4_34-5-rgb_front,151.76,153.76,"And you can do it on almost any, any piece."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_35,ah-PM4tolJ4_35-5-rgb_front,154.13,155.84,"Which is really, really nice."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_36,ah-PM4tolJ4_36-5-rgb_front,155.84,158.94,You also don't have to have them just one or two colors.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_39,ah-PM4tolJ4_39-5-rgb_front,173.54,176.26,"So now, all I'm going to do is I'm going to remove my tape."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_4,ah-PM4tolJ4_4-5-rgb_front,17.22,19.6,The way we create zebra stripes is.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_40,ah-PM4tolJ4_40-5-rgb_front,177.35,180.35,And wherever my tape was is actually going to stay white.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_42,ah-PM4tolJ4_42-5-rgb_front,188.85,191.4,"And, it's as simple as that."
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_5,ah-PM4tolJ4_5-5-rgb_front,19.6,23.4,I'm going to use the same tile except I'm going to use the opposite side.
ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,ah-PM4tolJ4_8,ah-PM4tolJ4_8-5-rgb_front,42.8,43.97,So we just tear it like that.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_10,aibMW4Xt7wA_10-4-rgb_front,57.06,57.3,Good.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_13,aibMW4Xt7wA_13-4-rgb_front,72.53,72.85,Good.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_2,aibMW4Xt7wA_2-4-rgb_front,19.3,22.23,So we're going to ask her to rotate on the diagonal just a little bit.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_3,aibMW4Xt7wA_3-4-rgb_front,23.02,23.46,Good.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_7,aibMW4Xt7wA_7-4-rgb_front,46.65,46.97,Good.
aibMW4Xt7wA,aibMW4Xt7wA-4-rgb_front,aibMW4Xt7wA_8,aibMW4Xt7wA_8-4-rgb_front,46.97,49.85,"And notice how that opens up her chest, opens up her shoulders."
